case_study,benchmark,mode,success,interpret_time,interpret_cpu,interpret_mem,transpile_time,transpile_cpu,transpile_mem,compile_time,compile_cpu,compile_mem,execute_time,execute_cpu,execute_mem,smt_calls,smt_time,smt_mode,smt_eval_time,smt_wait_time,smt_cache_hits,smt_cache_misses,smt_cache_clears,work
symex,interp-5,interpret-unbatched,y,7.02,2197,3.703752,NA,NA,NA,NA,NA,NA,NA,NA,NA,7183,107.1182571,check-sat-assuming,103.714,3.4042570999999997,0.275411,0.052075,412,4.272608
symex,interp-5,interpret-unbatched,y,6.76,2001,4.006416,NA,NA,NA,NA,NA,NA,NA,NA,NA,7183,101.193765848,check-sat-assuming,87.912,13.281765848,0.285383,0.042103,339,4.297302
symex,interp-5,interpret-unbatched,y,6.26,1986,4.175064,NA,NA,NA,NA,NA,NA,NA,NA,NA,7183,86.207447773,check-sat-assuming,79.113,7.094447773,0.28948,0.038006,298,4.287885
symex,interp-5,interpret-unbatched,y,6.53,2196,3.81574,NA,NA,NA,NA,NA,NA,NA,NA,NA,7183,104.296111904,check-sat-assuming,94.875,9.421111904,0.27818,0.049306,388,4.270619
symex,interp-5,interpret-unbatched,y,6.20,2338,3.88742,NA,NA,NA,NA,NA,NA,NA,NA,NA,7183,94.82153576,check-sat-assuming,92.709,2.11253576,0.278891,0.048595,394,4.258357
symex,interp-5,interpret-unbatched,y,6.85,2316,3.717008,NA,NA,NA,NA,NA,NA,NA,NA,NA,7183,114.709023272,check-sat-assuming,107.336,7.373023272,0.272071,0.055415,442,4.276272
symex,interp-5,interpret-unbatched,y,6.91,2395,3.956444,NA,NA,NA,NA,NA,NA,NA,NA,NA,7183,118.77966894400001,check-sat-assuming,112.155,6.624668944,0.27222,0.055266,446,4.280344
symex,interp-5,interpret-unbatched,y,6.84,2045,4.005752,NA,NA,NA,NA,NA,NA,NA,NA,NA,7183,101.43060252100001,check-sat-assuming,92.54,8.890602521,0.281722,0.045764,361,4.287814
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,101,0.015328,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,100,0.015372,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,100,0.01526,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,100,0.015204,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,100,0.01528,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,100,0.01528,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,101,0.015308,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,100,0.015248,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,98,0.015244,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,101,0.015184,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.56,99,0.13644,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.22,99,0.136368,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.39,99,0.136492,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.64,99,0.13604,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.93,99,0.138208,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.15,99,0.136484,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.79,99,0.136416,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.99,99,0.136508,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.34,99,0.136128,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.65,99,0.136116,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.88,517,0.435348,23418,1067.1610161,check-sat-assuming,1067.16,0.0010161,0.603924,0.957974,7671,8.805588
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.91,513,0.43796,23418,1072.9609528590001,check-sat-assuming,1072.96,0.000952859,0.603057,0.958841,7659,8.805588
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.10,493,0.429932,23418,1092.920974796,check-sat-assuming,1092.92,0.000974796,0.604247,0.957651,7655,8.805588
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.43,501,0.441092,23418,1087.65100383,check-sat-assuming,1087.65,0.00100383,0.601808,0.96009,7671,8.805588
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.19,512,0.436804,23418,1070.270997635,check-sat-assuming,1070.27,0.000997635,0.603873,0.958025,7659,8.805588
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.22,469,0.440704,23418,1133.630993255,check-sat-assuming,1133.63,0.000993255,0.603651,0.958247,7651,8.805588
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.62,511,0.435428,23418,1075.130970998,check-sat-assuming,1075.13,0.000970998,0.605998,0.9559,7644,8.805588
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.19,517,0.438632,23418,1064.850972231,check-sat-assuming,1064.85,0.0009722309999999999,0.602508,0.95939,7684,8.805588
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.37,513,0.438364,23418,1068.540941,check-sat-assuming,1068.54,0.000941,0.601424,0.960474,7679,8.805588
symex,interp-6,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.38,517,0.432212,23418,1056.050984992,check-sat-assuming,1056.05,0.000984992,0.603465,0.958433,7664,8.805588
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79,3805,0.4283,23418,416.7329,check-sat-assuming,380.601,36.1319,1.387916,0.173995,1543,8.123319
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.39,3585,0.432076,23418,409.7489,check-sat-assuming,372.12,37.6289,1.387191,0.174731,1559,8.120891
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.71,3743,0.43156,23418,409.4718,check-sat-assuming,369.397,40.0748,1.390171,0.17174,1540,8.122441
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.21,3074,0.423348,23418,423.743,check-sat-assuming,385.004,38.739,1.38766,0.174251,1559,8.123745
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.07,3694,0.426088,23418,413.5077,check-sat-assuming,376.287,37.220699999999994,1.39033,0.171583,1531,8.121576
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.91,3258,0.424076,23418,412.1408,check-sat-assuming,374.476,37.6648,1.389377,0.172538,1542,8.11986
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.84,769,0.426348,23418,467.8843,check-sat-assuming,431.743,36.1413,1.391612,0.170294,1529,8.124622
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.92,3709,0.42106,23418,415.7708,check-sat-assuming,372.072,43.698800000000006,1.387624,0.174285,1553,8.121982
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.76,3577,0.420512,23418,422.9764,check-sat-assuming,383.796,39.1804,1.387785,0.174127,1553,8.120181
symex,interp-6,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.29,3880,0.428772,23418,407.416,check-sat-assuming,372.875,34.541,1.390198,0.171711,1546,8.12404
symex,interp-6,interpret-reorder,y,539.74,234,2.915476,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,981.158305405,check-sat-assuming,981.155,0.003305405,0.439925,0.885676,7078,13.140485
symex,interp-6,interpret-reorder,y,545.86,231,2.945316,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,988.009241086,check-sat-assuming,988.006,0.0032410860000000002,0.43834,0.887261,7067,13.140485
symex,interp-6,interpret-reorder,y,565.39,224,2.974076,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,976.200998885,check-sat-assuming,976.198,0.002998885,0.44366,0.881941,7042,13.140485
symex,interp-6,interpret-reorder,y,543.72,236,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,994.7572711170001,check-sat-assuming,994.754,0.003271117,0.438165,0.887436,7087,13.140485
symex,interp-6,interpret-reorder,y,539.00,236,3.132264,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,984.620214148,check-sat-assuming,984.617,0.0032141479999999996,0.441079,0.884522,7081,13.140485
symex,interp-6,interpret-reorder,y,539.47,236,2.917316,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,978.8791873299999,check-sat-assuming,978.876,0.0031873300000000004,0.435637,0.889964,7135,13.140485
symex,interp-6,interpret-reorder,y,547.46,236,3.13698,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,993.5633523729999,check-sat-assuming,993.56,0.003352373,0.43942,0.886181,7099,13.140485
symex,interp-6,interpret-reorder,y,527.38,241,2.927036,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,981.825214791,check-sat-assuming,981.822,0.003214791,0.438633,0.886968,7080,13.140485
symex,interp-6,interpret-reorder,y,563.60,224,2.958868,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,972.011972862,check-sat-assuming,972.009,0.002972862,0.443342,0.882259,7062,13.140485
symex,interp-6,interpret-reorder,y,538.03,237,2.927604,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,984.510962705,check-sat-assuming,984.508,0.002962705,0.437847,0.887754,7088,13.140485
symex,interp-6,interpret-unbatched,y,18.77,2752,22.156848,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,420.466873668,check-sat-assuming,404.561,15.905873668,1.146193,0.179408,1583,13.25426
symex,interp-6,interpret-unbatched,y,19.38,2800,20.78626,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,436.013239848,check-sat-assuming,426.24,9.773239848,1.13318,0.192421,1655,13.208605
symex,interp-6,interpret-unbatched,y,16.89,2908,12.62312,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,414.11214909399996,check-sat-assuming,386.917,27.195149094,1.152078,0.173523,1521,13.21197
symex,interp-6,interpret-unbatched,y,16.97,2880,12.45874,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,445.724542402,check-sat-assuming,386.087,59.637542402,1.150329,0.175272,1540,13.204041
symex,interp-6,interpret-unbatched,y,17.00,2916,17.720824,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,391.929219076,check-sat-assuming,387.635,4.294219076,1.15344,0.172161,1506,13.294955
symex,interp-6,interpret-unbatched,y,15.38,2965,19.433056,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,385.316155296,check-sat-assuming,348.633,36.683155295999995,1.163123,0.162478,1453,13.283861
symex,interp-6,interpret-unbatched,y,15.01,3025,14.148956,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,376.124393347,check-sat-assuming,345.199,30.925393347,1.165465,0.160136,1475,13.241587
symex,interp-6,interpret-unbatched,y,16.10,2828,12.954412,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,391.640724439,check-sat-assuming,353.606,38.034724438999994,1.159231,0.16637,1490,13.274294
symex,interp-6,interpret-unbatched,y,13.95,3187,11.882508,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,375.672247483,check-sat-assuming,343.166,32.506247482999996,1.162776,0.162825,1484,13.207669
symex,interp-6,interpret-unbatched,y,17.76,2818,16.621592,NA,NA,NA,NA,NA,NA,NA,NA,NA,23418,391.333547268,check-sat-assuming,390.569,0.7645472680000001,1.138165,0.187436,1663,13.218026
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,96,0.013856,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.0137,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,93,0.0137,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.013804,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.013784,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.013848,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.013752,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.013788,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,96,0.013884,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,96,0.013796,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.24,99,0.128196,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.39,99,0.129308,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.70,99,0.12816,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.31,99,0.129252,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.62,99,0.129252,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.81,99,0.129404,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.35,99,0.128192,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.53,99,0.12932,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.79,99,0.12922,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.34,99,0.131348,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81,599,0.0569,97,9.598493057,check-sat-assuming,9.59849,3.0569999999999997e-06,0.005016,0.000552,0,0.180225
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.82,689,0.057972,97,10.20980348,check-sat-assuming,10.2098,3.48e-06,0.005022,0.000546,0,0.180225
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.17,290,0.058452,97,32.576004501,check-sat-assuming,32.576,4.501e-06,0.003557,0.002011,0,0.180225
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.32,579,0.05746,97,10.086003243,check-sat-assuming,10.086,3.2429999999999997e-06,0.004917,0.000651,0,0.180225
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.10,546,0.0574,97,10.877703307,check-sat-assuming,10.8777,3.307e-06,0.004959,0.000609,0,0.180225
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.92,550,0.057596,97,10.720002905000001,check-sat-assuming,10.72,2.905e-06,0.004972,0.000596,0,0.180225
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.60,573,0.057044,97,10.359003428,check-sat-assuming,10.359,3.428e-06,0.004908,0.00066,0,0.180225
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63,478,0.05764,97,13.359403085999999,check-sat-assuming,13.359399999999999,3.086e-06,0.004698,0.00087,0,0.180225
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.40,579,0.057364,97,10.177402818000001,check-sat-assuming,10.1774,2.8180000000000004e-06,0.005041,0.000527,0,0.180225
symex,numbrix-sat,compile-reorder,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.28,536,0.057324,97,11.079402937,check-sat-assuming,11.0794,2.937e-06,0.004957,0.000611,0,0.180225
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.41,143,0.057016,97,37.35851,check-sat-assuming,28.547400000000003,8.811110000000001,0.003538,0.00203,0,0.167522
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.17,137,0.05802,97,46.4538,check-sat-assuming,34.4925,11.9613,0.003433,0.002135,0,0.167455
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.91,136,0.05828,97,41.862489999999994,check-sat-assuming,34.1797,7.68279,0.00351,0.002058,0,0.167404
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.83,144,0.05812,97,42.1432,check-sat-assuming,31.921599999999998,10.2216,0.003516,0.002052,0,0.167472
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.59,144,0.059276,97,38.26678,check-sat-assuming,29.1033,9.16348,0.003802,0.001766,0,0.167505
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.71,143,0.060868,97,40.55789,check-sat-assuming,31.6294,8.92849,0.003372,0.002196,0,0.167442
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.88,141,0.057508,97,39.71037,check-sat-assuming,30.1348,9.575569999999999,0.003737,0.001831,0,0.167426
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.69,140,0.05808,97,41.5844,check-sat-assuming,29.369400000000002,12.215,0.00365,0.001918,0,0.167593
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.44,147,0.058352,97,38.3662,check-sat-assuming,28.2538,10.1124,0.003681,0.001887,0,0.167485
symex,numbrix-sat,compile-unbatched,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.25,143,0.05756,97,44.623000000000005,check-sat-assuming,29.575400000000002,15.047600000000001,0.003717,0.001851,0,0.167479
symex,numbrix-sat,interpret-reorder,y,19.20,169,0.72784,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,17.747145371,check-sat-assuming,17.747,0.000145371,0.003448,0.000767,0,0.27202
symex,numbrix-sat,interpret-reorder,y,19.94,167,0.712156,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,18.963140337000002,check-sat-assuming,18.963,0.00014033699999999998,0.003421,0.000794,0,0.27202
symex,numbrix-sat,interpret-reorder,y,21.06,161,0.743192,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,19.97716742,check-sat-assuming,19.977,0.00016742000000000002,0.00342,0.000795,0,0.27202
symex,numbrix-sat,interpret-reorder,y,20.81,166,0.727272,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,20.17014427,check-sat-assuming,20.17,0.00014427,0.00333,0.000885,0,0.27202
symex,numbrix-sat,interpret-reorder,y,19.75,173,0.712508,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,19.887163165,check-sat-assuming,19.887,0.000163165,0.003374,0.000841,0,0.27202
symex,numbrix-sat,interpret-reorder,y,17.16,179,0.72394,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,15.821192555,check-sat-assuming,15.821,0.00019255500000000002,0.003455,0.00076,0,0.27202
symex,numbrix-sat,interpret-reorder,y,21.97,161,0.722176,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,21.342162002,check-sat-assuming,21.342,0.000162002,0.00332,0.000895,0,0.27202
symex,numbrix-sat,interpret-reorder,y,20.55,161,0.714676,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,19.159146241,check-sat-assuming,19.159,0.000146241,0.003417,0.000798,0,0.27202
symex,numbrix-sat,interpret-reorder,y,19.63,168,0.711172,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,18.986158597,check-sat-assuming,18.986,0.00015859699999999999,0.003415,0.0008,0,0.27202
symex,numbrix-sat,interpret-reorder,y,19.00,174,0.733372,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,18.567152172,check-sat-assuming,18.567,0.000152172,0.003397,0.000818,0,0.27202
symex,numbrix-sat,interpret-unbatched,y,21.65,172,0.71684,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,23.540161252,check-sat-assuming,22.617,0.923161252,0.002759,0.001456,0,0.272401
symex,numbrix-sat,interpret-unbatched,y,32.57,149,0.73168,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,36.960361002,check-sat-assuming,33.548,3.412361002,0.002282,0.001933,0,0.272425
symex,numbrix-sat,interpret-unbatched,y,29.16,162,0.737116,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,37.08722002,check-sat-assuming,31.746,5.34122002,0.002584,0.001631,0,0.273471
symex,numbrix-sat,interpret-unbatched,y,28.28,159,0.717308,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,43.887764077,check-sat-assuming,30.014,13.873764077,0.002428,0.001787,0,0.272274
symex,numbrix-sat,interpret-unbatched,y,27.47,160,0.727708,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,29.923057443,check-sat-assuming,28.957,0.9660574430000001,0.002574,0.001641,0,0.272412
symex,numbrix-sat,interpret-unbatched,y,29.40,155,0.745324,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,35.375182492,check-sat-assuming,30.395,4.980182492,0.002341,0.001874,0,0.272656
symex,numbrix-sat,interpret-unbatched,y,31.47,149,0.7302,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,37.032121412,check-sat-assuming,32.604,4.428121412,0.002276,0.001939,0,0.272368
symex,numbrix-sat,interpret-unbatched,y,26.68,164,0.725048,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,37.079091587,check-sat-assuming,28.711,8.368091587,0.002455,0.00176,0,0.273461
symex,numbrix-sat,interpret-unbatched,y,26.45,163,0.749256,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,29.648656202999998,check-sat-assuming,28.269,1.379656203,0.002579,0.001636,0,0.272356
symex,numbrix-sat,interpret-unbatched,y,29.24,155,0.739856,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,36.298975514,check-sat-assuming,30.53,5.768975514,0.002218,0.001997,0,0.273467
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,94,0.013872,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,96,0.013736,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.01378,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.013844,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.013876,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,96,0.013784,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,96,0.013768,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,100,0.013672,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,96,0.013668,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,cbmc,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,96,0.013816,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.92,99,0.125332,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.24,99,0.124996,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.68,99,0.125292,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.26,99,0.124904,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.82,99,0.124896,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.54,99,0.125364,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.29,99,0.12488,NA,0,NA,NA,NA,NA,NA,NA,NA
symex,numbrix-unsat,klee,y,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.21,99,0.125336,NA,0,NA,NA,NA,NA,NA,NA,NA
